D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\acs_1.d, -ESI EIC(133.0136) Scan Frag=175.0V acs_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_b_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_b_neg_2.d ,1,4.097,4.284,4.417,31865.43,293297.84,100,100,100,0.129,,0,0,,,,,0,0,1.36,31758.93,,,  ,248.9626,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_neg_1.d, -ESI EIC(133.0136) Scan Frag=175.0V pyc_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_neg_1.d ,1,4.058,4.246,4.362,61436.6,529525.22,100,100,100,0.305,,0,0,0,0,,61436.6,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_neg_2.d, -ESI EIC(133.0136) Scan Frag=175.0V pyc_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\pyc_neg_2.d ,1,4.077,4.271,4.387,51345.95,428603.41,100,100,100,0.31,,0,722.68,0,722.68,,51797.59,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_1.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_2.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_neg_1.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_neg_2.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_plp_1.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_plp_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_plp_2.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_plp_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_plp_neg_1.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_plp_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_gly_shunt\sds_plp_neg_2.d, -ESI EIC(133.0136) Scan Frag=175.0V sds_plp_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
