D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day1_noPW_1.d, -ESI EIC(87.0082) Scan Frag=175.0V day1_noPW_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_noPW_8.d ,2,0.98,1.022,1.097,27251.84,124803.4,100,100,43.66,0.063,,9298.66,9707,,,,,1704.01,1806.87,0.54,28277.58,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_noPW_8.d ,3,1.097,1.107,1.158,11411.77,32742.5,26.24,41.88,11.45,0.048,,9707,9553.15,,,,,1806.87,1861.26,0.25,13590.02,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_noPW_8.d ,4,1.158,1.177,1.205,9948.42,20705.95,16.59,36.51,7.24,0.035,,9553.15,8066.04,,,,,1861.26,1902.66,1.01,11998.44,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_noPW_8.d ,5,1.205,1.225,1.257,8534.58,18157.59,14.55,31.32,6.35,0.035,,8066.04,9306.1,,,,,1902.66,1948.72,1.06,10132.72,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_noPW_8.d ,6,1.257,1.298,1.353,10062.49,33628.51,26.95,36.92,11.76,0.056,,9306.1,6093.43,,,,,1948.72,2034.08,0.79,12350.82,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_noPW_8.d ,7,1.353,1.378,1.42,7492.33,21689.87,17.38,27.49,7.59,0.047,,6093.43,7815.31,,,,,2034.08,2093.02,0.61,10136.81,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_noPW_8.d ,8,1.446,1.479,1.506,7103.5,19551.59,15.67,26.07,6.84,0.046,,8587.59,6158.77,,,,,2245.85,2752.08,1.2,9880.04,,,  ,248.9664,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_1.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_1.d ,1,0.883,1.01,1.31,760212.11,7781928.33,100,100,100,0.427,,135040.22,8789.83,25197.52,8789.82,,780509.56,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_2.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_2.d ,1,0.919,1.024,1.378,710004.27,7006589.43,100,100,99.18,0.46,,44064.1,0,44064.1,0,,743981.06,,,MM,,,,,M,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_2.d ,2,1.43,1.458,1.503,16584.14,58126.23,0.83,2.34,0.82,0.058,,0,0,-6202.59,-11679.43,0.65,8343.28,,,  ,248.9664,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_3.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_3.d ,1,0.916,1.021,1.326,65997.15,282992.5,100,100,83.74,0.41,,12085.61,7107.45,12085.61,5295.12,,76339.04,,,MM,,,,,M,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_3.d ,2,1.338,1.403,1.43,7557.62,22723.38,8.03,11.45,6.72,0.044,,0,8807.86,99.5,1458.66,1.54,8710.35,,,  ,248.9664,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_3.d ,3,1.43,1.455,1.503,7948.9,32207.86,11.38,12.04,9.53,0.056,,8807.86,9801.22,1458.66,2544.89,0.43,10082.93,,,  ,248.9664,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_4.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_4.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_4.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_4.d ,1,0.965,1.092,1.325,1171620.28,10480467.96,100,100,100,0.36,,306419.13,9351.43,61530.99,9351.42,,1214690.63,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_5.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_5.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_5.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_5.d ,1,0.93,1.025,1.302,756516.91,7391395.55,100,100,100,0.371,,52210.43,10993.28,52210.42,10993.28,,798269.44,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_6.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_6.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_6.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_6.d ,1,0.892,1.02,1.308,760712.8,7677390.82,100,100,100,0.416,,91344.33,9946.4,91344.32,9946.4,,827096.75,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_7.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_7.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_7.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_7.d ,1,0.93,1.03,1.39,884627.59,9725099.38,100,100,98.18,0.46,,61245.16,5331.81,0,5331.8,,885783.81,,,MM,,,,,M,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_7.d ,2,1.442,1.483,1.501,57242.51,180389.79,1.85,6.47,1.82,0.043,,7844.5,9485.37,-41827.06,-47590.23,2.78,11089.82,,,  ,248.9664,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d, -ESI EIC(87.0082) Scan Frag=175.0V day2_PW_8.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,1,0.916,0.956,0.967,9336.12,11858.98,5.29,18.99,2.98,0.021,,0,0,,,,,175.75,175.75,2.94,8386.07,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,2,0.967,1.028,1.124,49152.9,224303.42,100,100,56.4,0.066,,0,12057.67,,,,,175.75,175.75,0.61,49776.25,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,3,1.124,1.133,1.162,12740.56,24343.92,10.85,25.92,6.12,0.032,,12057.67,0,,,,,175.75,175.75,0.4,12968.79,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,4,1.162,1.175,1.187,12467.45,14547.78,6.49,25.36,3.66,0.019,,0,9584.48,,,,,175.75,175.75,0.95,9915.44,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,5,1.187,1.2,1.274,11354.29,41892.86,18.68,23.1,10.53,0.061,,9584.48,0,,,,,175.75,175.75,0.24,11875.2,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,6,1.274,1.292,1.307,9611.5,14344.35,6.4,19.55,3.61,0.025,,0,0,,,,,175.75,175.75,1.24,8854.81,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,7,1.307,1.322,1.372,8831.29,26719.19,11.91,17.97,6.72,0.05,,0,6223.44,,,,,175.75,175.75,0.3,8740.01,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,8,1.372,1.405,1.423,8818.19,24236.86,10.81,17.94,6.09,0.042,,6223.44,8350.98,,,,,175.75,175.75,1.89,8472.47,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day2_PW_8.d ,9,1.423,1.438,1.459,9041.11,15473.03,6.9,18.39,3.89,0.029,,8350.98,0,,,,,175.75,175.75,0.88,9045.47,,,  ,248.9664,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_1.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_1.d ,1,0.927,1.021,1.265,620035.19,5164095.99,100,100,100,0.338,,32438.77,54808.57,32438.77,0,,643434.75,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_2.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_2.d ,1,0.916,1.016,1.287,575041.66,4736451.25,100,100,100,0.371,,34638.81,16155.12,34638.81,16155.11,,604715.13,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_3.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_3.d ,1,0.899,1.009,1.303,602124.84,5246722.09,100,100,99.39,0.404,,48776.2,5618.08,48776.2,5618.08,,639076,,,MM,,,,,M,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_3.d ,2,1.404,1.43,1.456,11518.13,32286.8,0.62,1.91,0.61,0.039,,3231.38,5534.3,-3518.65,-6200.08,0.88,7249.17,,,  ,248.9664,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_4.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,1,0.924,1.024,1.146,91970.91,396445.48,100,100,73.56,0.063,,0,14164.19,,,,,5741.75,2958.41,0.58,90607.56,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,2,1.146,1.159,1.19,12314.99,24825.34,6.26,13.39,4.61,0.034,,14164.19,0,,,,,2958.41,2416.42,0.55,15015.75,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,3,1.19,1.206,1.262,11167.08,37332.4,9.42,12.14,6.93,0.056,,0,9568.18,,,,,2416.42,1506.29,0.25,14763.45,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,4,1.262,1.276,1.288,8715.4,10087.92,2.54,9.48,1.87,0.019,,9568.18,0,,,,,1506.29,1180.68,1.11,9534.4,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,5,1.288,1.304,1.323,9285.77,14804.8,3.73,10.1,2.75,0.027,,0,0,,,,,1180.68,744.98,0.77,9719.86,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,6,1.36,1.381,1.394,7875.5,11178.12,2.82,8.56,2.07,0.024,,0,6508.48,,,,,282,277.86,1.24,8480.64,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_4.d ,7,1.394,1.431,1.5,9521.53,44263.61,11.17,10.35,8.21,0.078,,6508.48,7749.72,,,,,277.86,264.68,0.61,9828.03,,,  ,248.9664,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_5.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_5.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_5.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_5.d ,1,0.928,1.005,1.343,494338.83,3491068.54,100,100,100,0.416,,23673.38,4767.84,23448.25,4767.84,,514299.91,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_6.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_6.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_6.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_6.d ,1,0.934,1.017,1.438,462810.51,3096157.36,100,100,100,0.504,,23602.87,9544.25,23602.86,9544.24,,484095.75,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_7.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_7.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_7.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_7.d ,1,0.931,1.014,1.419,542586.06,3867605,100,100,100,0.488,,23052.4,5366,23052.4,5366,,562623.31,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_noPW_8.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d ,1,0.919,1.025,1.109,42500.21,148294.69,100,100,56.3,0.047,,12336.32,10431.24,,,,,8162.75,5190.22,0.48,49127.16,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d ,2,1.109,1.122,1.144,7710.42,13625.81,9.19,18.14,5.17,0.029,,10431.24,11146.67,,,,,5190.22,4648.92,0.63,13547.12,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d ,3,1.144,1.17,1.197,7176.11,15410.06,10.39,16.88,5.85,0.036,,11146.67,0,,,,,4648.92,3815.19,1.69,12624.24,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d ,4,1.197,1.229,1.283,8860.34,30928.74,20.86,20.85,11.74,0.058,,0,8344.06,,,,,3815.19,2481.5,0.55,11014.24,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d ,5,1.283,1.314,1.383,6783.05,24068.28,16.23,15.96,9.14,0.05,,8344.06,6170.86,,,,,2481.5,2428.67,0.54,9602.31,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_noPW_8.d ,6,1.383,1.446,1.481,7595.78,31092.78,20.97,17.87,11.8,0.073,,6170.86,0,,,,,2428.67,2377,1.85,10230.69,,,  ,248.9664,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_1.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_1.d ,1,0.907,1.012,1.3,475352.55,3440118.46,100,100,100,0.393,,25688.7,6295.46,25688.7,6295.45,,495852.13,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_2.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_2.d ,1,0.925,1.014,1.319,469477.64,3409396.09,100,100,100,0.393,,21386.94,4422.27,21386.94,4422.26,,487041.38,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d ,1,0.958,1.021,1.13,36412.32,163601.23,100,100,58.29,0.061,,9305.23,11853.34,,,,,5738.29,3597.88,0.54,38687.39,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d ,2,1.13,1.146,1.171,8535.67,17589.3,10.75,23.44,6.27,0.032,,11853.34,10597.89,,,,,3597.88,3090.33,0.78,11705.16,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d ,3,1.171,1.204,1.271,9445.77,38248.53,23.38,25.94,13.63,0.058,,10597.89,9634.29,,,,,3090.33,1842.43,0.49,11445.02,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d ,4,1.3,1.318,1.355,9480.83,19081.46,11.66,26.04,6.8,0.034,,8042.06,0,,,,,1478.19,788,0.63,10690.45,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d ,5,1.355,1.395,1.42,8426.79,21441.83,13.11,23.14,7.64,0.041,,0,7986.83,,,,,788,1456.36,1.12,8400.9,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_3.d ,6,1.42,1.434,1.486,7507.5,20684.77,12.64,20.62,7.37,0.046,,7986.83,6557.97,,,,,1456.36,2136,0.29,7211.78,,,  ,248.9664,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_4.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_4.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_4.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_4.d ,1,0.943,1.02,1.319,558630.71,5393103.94,100,100,100,0.377,,51744.21,5309.58,34805.25,5309.58,,587362.75,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_5.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_5.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
