"D:\Projects\Marchand\Data\Carothers\230707_mod2\gcv_1.d"," -ESI EIC(74.0242) Scan Frag=175.0V gcv_1.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\gcv_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_1.d" ,"7" ,3.343,3.355,3.395,260.50,529.41,16.69,25.81,4.03,0.034,,0.00,0.00,,,,,-58.58,-69.62,0.19,272.55,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_1.d" ,"8" ,3.395,3.406,3.420,337.43,254.74,8.03,33.44,1.94,0.013,,0.00,0.00,,,,,-69.62,-75.13,1.01,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_1.d" ,"9" ,3.420,3.535,3.596,1009.22,3172.01,100.00,100.00,24.17,0.059,,0.00,0.00,,,,,-75.13,-112.79,1.04,1043.02,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_1.d" ,"10" ,3.596,3.649,3.672,513.24,1258.91,39.69,50.86,9.59,0.041,,0.00,0.00,,,,,-112.79,-129.13,2.23,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_1.d" ,"11" ,3.672,3.798,3.811,476.15,1589.25,50.10,47.18,12.11,0.056,,0.00,0.00,,,,,-129.13,-158.98,7.01,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_1.d" ,"12" ,3.811,3.906,4.003,653.43,2967.20,93.54,64.75,22.61,0.076,,0.00,0.00,,,,,-158.98,-200.19,0.84,522.04,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_neg_2.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"1" ,3.036,3.055,3.069,251.63,112.15,12.47,23.30,1.63,0.007,,0.00,0.00,,,,,0.00,0.00,1.07,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"2" ,3.069,3.096,3.110,234.14,153.44,17.06,21.68,2.23,0.011,,0.00,0.00,,,,,0.00,0.00,0.91,284.58,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"3" ,3.110,3.137,3.155,775.38,768.39,85.45,71.81,11.18,0.017,,0.00,0.00,,,,,0.00,0.00,1.32,875.58,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"4" ,3.155,3.188,3.236,292.26,298.74,33.22,27.07,4.35,0.017,,0.00,0.00,,,,,0.00,0.00,0.31,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"5" ,3.236,3.248,3.258,426.29,207.81,23.11,39.48,3.02,0.008,,0.00,0.00,,,,,0.00,0.00,0.82,617.59,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"6" ,3.258,3.286,3.304,469.84,579.44,64.44,43.51,8.43,0.021,,0.00,0.00,,,,,0.00,0.00,3.21,635.20,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"7" ,3.304,3.322,3.366,480.83,843.23,93.77,44.53,12.27,0.029,,0.00,0.00,,,,,0.00,0.00,0.21,389.72,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"8" ,3.366,3.412,3.426,1079.77,899.21,100.00,100.00,13.08,0.018,,0.00,0.00,,,,,0.00,0.00,1.17,1257.04,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"9" ,3.426,3.486,3.497,227.72,109.77,12.21,21.09,1.60,0.008,,0.00,0.00,,,,,0.00,0.00,0.83,331.04,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"10" ,3.497,3.518,3.542,910.39,887.32,98.68,84.31,12.91,0.023,,0.00,0.00,,,,,0.00,0.00,0.91,1049.31,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"11" ,3.542,3.592,3.605,843.80,631.32,70.21,78.15,9.18,0.012,,0.00,0.00,,,,,0.00,0.00,1.53,248.52,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"12" ,3.605,3.617,3.631,526.42,364.13,40.50,48.75,5.30,0.012,,0.00,0.00,,,,,0.00,0.00,1.07,441.79,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"13" ,3.631,3.755,3.770,795.06,554.61,61.68,73.63,8.07,0.012,,0.00,0.00,,,,,0.00,0.00,1.06,657.39,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"14" ,3.770,3.882,3.899,197.08,106.00,11.79,18.25,1.54,0.009,,0.00,0.00,,,,,0.00,0.00,1.24,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"15" ,3.899,3.917,3.929,418.26,275.52,30.64,38.74,4.01,0.011,,0.00,0.00,,,,,0.00,0.00,0.93,513.71,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_2.d" ,"16" ,3.929,3.975,3.985,185.51,82.78,9.21,17.18,1.20,0.007,,0.00,0.00,,,,,0.00,0.00,1.08,0.00,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_neg_3.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"1" ,3.009,3.028,3.042,372.02,184.11,15.43,50.47,3.15,0.008,,0.00,0.00,,,,,60.75,0.00,1.15,0.00,,,  ,237.0916,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"2" ,3.042,3.094,3.134,713.87,700.71,58.72,96.85,11.99,0.016,,0.00,0.00,,,,,0.00,0.00,0.38,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"3" ,3.134,3.166,3.181,263.39,142.52,11.94,35.73,2.44,0.009,,0.00,0.00,,,,,0.00,0.00,1.25,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"4" ,3.181,3.337,3.395,659.51,1193.39,100.00,89.47,20.43,0.037,,0.00,0.00,,,,,0.00,0.00,0.91,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"5" ,3.395,3.424,3.462,632.30,1029.22,86.24,85.78,17.62,0.027,,0.00,0.00,,,,,0.00,0.00,1.35,840.64,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"6" ,3.462,3.478,3.492,411.27,266.59,22.34,55.79,4.56,0.011,,0.00,0.00,,,,,0.00,0.00,1.03,373.45,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"7" ,3.492,3.519,3.554,334.47,325.74,27.30,45.38,5.58,0.016,,0.00,0.00,,,,,0.00,0.00,0.30,497.56,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"8" ,3.554,3.576,3.614,658.42,1125.10,94.28,89.32,19.26,0.025,,0.00,0.00,,,,,0.00,0.00,0.40,1107.55,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"9" ,3.614,3.631,3.644,737.13,324.55,27.20,100.00,5.56,0.007,,0.00,0.00,,,,,0.00,0.00,1.00,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"10" ,3.836,3.855,3.870,677.85,459.53,38.51,91.96,7.87,0.011,,0.00,0.00,,,,,0.00,0.00,1.05,612.78,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_neg_3.d" ,"11" ,3.870,3.881,3.892,168.39,90.32,7.57,22.84,1.55,0.009,,0.00,0.00,,,,,0.00,0.00,1.23,0.00,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_noA_1.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"1" ,3.067,3.105,3.123,710.83,649.22,60.56,86.65,14.96,0.022,,0.00,0.00,,,,,180.25,0.00,2.17,658.87,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"2" ,3.338,3.358,3.375,487.12,214.58,20.01,59.38,4.94,0.007,,0.00,0.00,,,,,0.00,0.00,1.02,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"3" ,3.375,3.483,3.517,676.59,1072.10,100.00,82.47,24.71,0.026,,0.00,0.00,,,,,0.00,0.00,2.23,674.75,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"4" ,3.517,3.600,3.618,582.74,512.73,47.82,71.03,11.82,0.015,,0.00,0.00,,,,,0.00,0.00,0.89,599.62,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"5" ,3.618,3.630,3.656,820.38,724.33,67.56,100.00,16.69,0.015,,0.00,0.00,,,,,0.00,0.00,0.38,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"6" ,3.656,3.720,3.788,499.90,802.73,74.88,60.93,18.50,0.027,,0.00,0.00,,,,,0.00,0.00,0.29,427.89,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_1.d" ,"7" ,3.788,3.815,4.006,554.39,363.85,33.94,67.58,8.38,0.011,,0.00,0.00,,,,,0.00,0.00,0.94,675.43,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_noA_2.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"1" ,3.015,3.036,3.066,563.67,572.11,51.93,53.73,12.10,0.017,,0.00,0.00,,,,,0.00,0.00,0.42,751.71,,,  ,237.0916,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"2" ,3.066,3.121,3.148,515.61,584.95,53.10,49.15,12.37,0.019,,0.00,0.00,,,,,0.00,0.00,0.46,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"3" ,3.148,3.179,3.192,405.67,376.36,34.16,38.67,7.96,0.019,,0.00,0.00,,,,,0.00,0.00,2.53,575.32,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"4" ,3.192,3.239,3.260,399.70,608.01,55.19,38.10,12.86,0.023,,0.00,0.00,,,,,0.00,0.00,1.63,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"5" ,3.260,3.419,3.439,1048.98,1101.68,100.00,100.00,23.29,0.018,,0.00,0.00,,,,,0.00,0.00,1.23,975.50,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"6" ,3.439,3.465,3.518,196.81,559.37,50.77,18.76,11.83,0.047,,0.00,0.00,,,,,0.00,0.00,0.09,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"7" ,3.518,3.555,3.571,542.01,389.26,35.33,51.67,8.23,0.017,,0.00,0.00,,,,,0.00,0.00,0.99,478.63,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"8" ,3.571,3.597,3.611,174.74,77.02,6.99,16.66,1.63,0.007,,0.00,0.00,,,,,0.00,0.00,1.02,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"9" ,3.789,3.809,3.822,130.41,39.80,3.61,12.43,0.84,0.005,,0.00,0.00,,,,,146.25,0.00,0.77,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"10" ,3.822,3.863,3.879,278.62,243.16,22.07,26.56,5.14,0.015,,0.00,0.00,,,,,0.00,0.00,2.54,388.46,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"11" ,3.879,3.896,3.908,187.24,87.54,7.95,17.85,1.85,0.008,,0.00,0.00,,,,,0.00,0.00,0.86,264.61,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_2.d" ,"12" ,3.908,3.935,3.948,204.32,90.32,8.20,19.48,1.91,0.007,,0.00,0.00,,,,,0.00,0.00,0.96,0.00,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_noA_3.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"1" ,3.013,3.059,3.076,308.50,357.10,44.58,40.83,8.80,0.019,,0.00,0.00,,,,,0.00,0.00,3.76,0.00,,,  ,237.0916,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"2" ,3.076,3.093,3.104,486.53,281.36,35.13,64.39,6.94,0.010,,0.00,0.00,,,,,0.00,0.00,0.97,230.96,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"3" ,3.104,3.158,3.205,243.69,522.57,65.24,32.25,12.88,0.036,,0.00,0.00,,,,,0.00,0.00,1.43,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"4" ,3.205,3.231,3.245,229.50,121.28,15.14,30.37,2.99,0.009,,0.00,0.00,,,,,0.00,0.00,1.19,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"5" ,3.245,3.318,3.334,354.35,246.34,30.76,46.90,6.07,0.012,,0.00,0.00,,,,,0.00,0.00,1.96,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"6" ,3.334,3.352,3.370,690.98,580.41,72.47,91.45,14.31,0.014,,0.00,0.00,,,,,0.00,0.00,1.03,592.90,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"7" ,3.370,3.396,3.413,262.48,121.48,15.17,34.74,3.00,0.008,,0.00,0.00,,,,,0.00,0.00,1.15,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"8" ,3.413,3.430,3.442,724.39,331.10,41.34,95.87,8.16,0.008,,0.00,0.00,,,,,0.00,0.00,1.13,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"9" ,3.442,3.458,3.493,755.61,800.95,100.00,100.00,19.75,0.018,,0.00,0.00,,,,,0.00,0.00,0.37,524.87,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"10" ,3.493,3.507,3.609,445.29,421.42,52.61,58.93,10.39,0.016,,0.00,0.00,,,,,0.00,0.00,0.57,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noA_3.d" ,"11" ,3.609,3.906,4.006,597.47,271.75,33.93,79.07,6.70,0.008,,0.00,0.00,,,,,0.00,0.00,1.12,0.00,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_noB_1.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"1" ,3.049,3.098,3.128,390.80,485.24,26.61,43.47,4.96,0.021,,0.00,0.00,,,,,164.50,0.00,0.31,286.13,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"2" ,3.128,3.207,3.225,341.03,428.80,23.52,37.93,4.38,0.021,,0.00,0.00,,,,,0.00,-16.67,2.57,218.01,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"3" ,3.225,3.255,3.331,403.05,914.46,50.15,44.83,9.34,0.038,,0.00,0.00,,,,,-16.67,-34.95,0.54,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"4" ,3.331,3.348,3.398,469.52,869.37,47.68,52.22,8.88,0.031,,0.00,0.00,,,,,-34.95,-46.64,0.19,668.68,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"5" ,3.398,3.410,3.438,899.11,921.64,50.54,100.00,9.41,0.017,,0.00,0.00,,,,,-46.64,-53.46,0.56,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"6" ,3.438,3.452,3.466,399.87,320.60,17.58,44.47,3.27,0.013,,0.00,0.00,,,,,-53.46,-58.36,1.05,348.41,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"7" ,3.466,3.526,3.542,417.65,452.08,24.79,46.45,4.62,0.018,,0.00,0.00,,,,,-58.36,-71.50,2.02,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"8" ,3.542,3.572,3.585,738.22,611.54,33.54,82.11,6.25,0.019,,0.00,0.00,,,,,-71.50,-78.93,2.57,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"9" ,3.585,3.610,3.671,495.09,824.80,45.23,55.06,8.42,0.028,,0.00,0.00,,,,,-78.93,-93.78,0.46,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"10" ,3.671,3.804,3.820,696.20,1208.73,66.29,77.43,12.35,0.029,,0.00,0.00,,,,,-93.78,-119.48,3.97,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"11" ,3.820,3.838,3.873,635.05,929.54,50.98,70.63,9.49,0.024,,0.00,0.00,,,,,-119.48,-128.62,0.41,316.83,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_1.d" ,"12" ,3.873,3.909,4.002,711.33,1823.43,100.00,79.11,18.63,0.043,,0.00,0.00,,,,,-128.62,-150.90,0.59,0.00,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_noB_2.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"1" ,3.022,3.042,3.089,198.76,384.43,18.54,22.27,4.80,0.032,,0.00,0.00,,,,,0.00,0.00,0.13,296.15,,,  ,237.0916,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"2" ,3.089,3.102,3.156,284.74,892.40,43.04,31.90,11.14,0.052,,0.00,0.00,,,,,0.00,0.00,0.21,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"3" ,3.156,3.167,3.181,628.55,350.47,16.90,70.42,4.37,0.009,,0.00,0.00,,,,,0.00,0.00,1.31,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"4" ,3.181,3.238,3.293,273.54,287.83,13.88,30.65,3.59,0.018,,0.00,0.00,,,,,0.00,0.00,0.49,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"5" ,3.293,3.471,3.488,892.52,2073.53,100.00,100.00,25.88,0.039,,0.00,0.00,,,,,0.00,0.00,8.63,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"6" ,3.488,3.505,3.551,655.13,1100.88,53.09,73.40,13.74,0.028,,0.00,0.00,,,,,0.00,0.00,0.25,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"7" ,3.551,3.664,3.677,719.90,1464.53,70.63,80.66,18.28,0.034,,0.00,0.00,,,,,0.00,0.00,8.09,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"8" ,3.677,3.736,3.752,461.45,264.60,12.76,51.70,3.30,0.010,,0.00,0.00,,,,,0.00,0.00,1.22,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"9" ,3.752,3.763,3.776,160.24,71.86,3.47,17.95,0.90,0.007,,0.00,0.00,,,,,0.00,0.00,0.92,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"10" ,3.776,3.803,3.831,788.98,604.83,29.17,88.40,7.55,0.013,,0.00,0.00,,,,,0.00,0.00,0.44,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_2.d" ,"11" ,3.831,3.842,3.889,334.02,517.69,24.97,37.42,6.46,0.026,,0.00,0.00,,,,,0.00,0.00,0.19,0.00,,,  ,248.9647,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d"," -ESI EIC(74.0242) Scan Frag=175.0V pyc_noB_3.d "
