D:\Projects\Marchand\Data\Carothers\240220_mod3\mod3_1.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\mod3-shunt_neg_4.d ,7,1.164,1.193,1.245,1277.89,3715.83,98.74,52.14,18.44,0.044,,693.56,0,,,,,12.74,18.84,0.6,1272.17,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\mod3-shunt_neg_4.d ,8,1.245,1.257,1.286,816.2,1371.72,36.45,33.3,6.81,0.028,,0,241.66,,,,,18.84,21.94,0.52,772.7,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\mod3-shunt_neg_4.d ,9,1.286,1.298,1.326,601.54,717.55,19.07,24.54,3.56,0.02,,241.66,0,,,,,21.94,25,0.64,605.07,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\mod3-shunt_neg_4.d ,10,1.326,1.343,1.355,433.84,488.08,12.97,17.7,2.42,0.019,,0,0,,,,,25,63.98,1.37,539.06,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\mod3-shunt_neg_4.d ,11,1.355,1.367,1.38,329.03,292.86,7.78,13.43,1.45,0.015,,0,246.05,,,,,63.98,97.5,1.12,342.39,,,  ,248.9689,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_1.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_1.d ,1,0.937,1.025,1.358,4533.32,42265.62,100,100,88.92,0.421,,1109,843.53,1012.05,447.44,,5426.49,,,MM,,,,,M,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_1.d ,2,1.369,1.399,1.418,859.09,1469.48,3.48,18.95,3.09,0.029,,512.32,801.14,307.5,261.89,0.96,1003,,,  ,248.9689,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_1.d ,3,1.418,1.43,1.462,720.07,1881.38,4.45,15.88,3.96,0.044,,801.14,818.58,261.89,221.65,0.31,923.42,,,  ,248.9689,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_1.d ,4,1.462,1.477,1.502,1355.7,1917.96,4.54,29.91,4.03,0.024,,818.58,0,221.65,184.63,0.81,1642.04,,,  ,248.9689,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_2.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_2.d ,1,0.944,1.011,1.349,42033.73,348326.61,100,100,100,0.404,,1034.92,855.22,392,855.22,,42501.87,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_3.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_3.d ,1,0.912,0.995,1.35,59051.24,509998.01,100,100,100,0.438,,1391.76,0,539,0,,59487.89,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_1.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_kan_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_1.d ,1,0.847,1.013,1.423,20847.32,182834.89,100,100,100,0.576,,851.91,0,499.25,0,,21202.55,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_2.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_kan_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_2.d ,1,0.909,1.019,1.327,42703.6,375770.3,100,100,100,0.113,,0,415.27,,,,,630.25,158.31,0.32,42580.16,,,  ,248.9689,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_3.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_kan_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_3.d ,1,0.927,0.999,1.409,55165.71,514376.57,100,100,100,0.482,,815.14,0,707.5,0,,55767.48,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_1.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_kan_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_1.d ,1,0.815,0.862,0.877,939.86,1756.1,1.89,8.02,1.75,0.031,,766.88,512.45,,,,,503.75,201.92,2.38,746.96,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_1.d ,2,0.877,0.886,0.914,765.02,901.1,0.97,6.53,0.9,0.02,,512.45,0,,,,,201.92,21.5,0.47,972.85,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_1.d ,3,0.914,0.945,0.959,1062.3,1985.2,2.14,9.07,1.98,0.031,,0,0,,,,,21.5,2.48,2.13,1213.43,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_1.d ,4,0.963,1.03,1.384,11718.38,92914.48,100,100,92.79,0.421,,1683.99,303.18,,,,,2.48,303.18,,11768.32,,,MM,,,,,M,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_1.d ,5,1.407,1.432,1.503,822.76,2577.98,2.77,7.02,2.57,0.043,,0,293.05,,,,,-186.07,-226.67,0.37,614.88,,,  ,248.9689,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_kan_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d ,1,0.83,0.852,0.878,640.8,951.33,0.8,3.69,0.76,0.025,,595.02,0,,,,,804.25,415,0.59,1299.5,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d ,2,0.878,0.89,0.921,626.31,819.47,0.69,3.61,0.66,0.022,,0,0,,,,,415,234.5,0.32,985.14,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d ,3,0.926,1.01,1.32,17368.35,118498.93,100,100,95.28,0.393,,1239.08,359.67,,,,,234.5,359.67,,17629.29,,,MM,,,,,M,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d ,4,1.323,1.343,1.376,606.66,1100.18,0.93,3.49,0.88,0.03,,0,0,,,,,-100.4,-144.54,0.64,596.27,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d ,5,1.376,1.393,1.455,705.61,1528.96,1.29,4.06,1.23,0.036,,0,0,,,,,-144.54,-210.67,0.27,766.43,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_2.d ,6,1.455,1.473,1.505,794.27,1475.84,1.25,4.57,1.19,0.027,,0,209.1,,,,,-210.67,-252.12,0.52,489.41,,,  ,248.9689,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_3.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_kan_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_kan_neg_3.d ,1,0.916,1.015,1.364,25580.49,194598.92,100,100,100,0.449,,643.04,361.27,385.5,361.27,,25960.61,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,1,0.811,0.834,0.844,705.15,634.53,7.06,17.48,1.47,0.015,,656.69,1111.35,,,,,344,314.48,0.94,1134.69,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,2,0.844,0.861,0.898,1450.14,2224.66,24.75,35.95,5.17,0.026,,1111.35,905.5,,,,,314.48,265.66,0.46,1743.28,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,3,0.898,0.916,0.974,834.51,2205.16,24.53,20.69,5.12,0.053,,905.5,0,,,,,265.66,197.26,0.59,1099.65,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,4,0.974,0.998,1.008,1922.31,2559.32,28.47,47.66,5.95,0.023,,0,2115.75,,,,,197.26,166.01,1.78,1828.7,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,5,1.008,1.041,1.059,4033.34,8989.99,100,100,20.89,0.033,,2115.75,3383.08,,,,,166.01,120.17,1.46,3923.63,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,6,1.059,1.067,1.121,3538.8,8945.55,99.51,87.74,20.78,0.042,,3383.08,1971.35,,,,,120.17,64.29,0.21,3940.63,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,7,1.121,1.137,1.16,2567.25,4518.49,50.26,63.65,10.5,0.029,,1971.35,1085.28,,,,,64.29,28.94,0.86,2631.98,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,8,1.16,1.173,1.186,2392.46,1810.98,20.14,59.32,4.21,0.013,,1085.28,0,,,,,28.94,5.5,1.45,2903.36,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,9,1.186,1.202,1.214,1533.41,1496.12,16.64,38.02,3.48,0.016,,0,1064.44,,,,,5.5,0.76,0.95,1348.9,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,10,1.214,1.227,1.295,1681.54,5012.77,55.76,41.69,11.65,0.05,,1064.44,0,,,,,0.76,-12.67,0.22,1489.8,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,11,1.295,1.312,1.351,792.07,1873.55,20.84,19.64,4.35,0.039,,0,0,,,,,-12.67,-22.01,0.49,778.14,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,12,1.351,1.368,1.41,737.8,1267.99,14.1,18.29,2.95,0.029,,0,0,,,,,-22.01,-31.79,0.37,492.01,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,13,1.41,1.421,1.431,351.3,290.64,3.23,8.71,0.68,0.014,,0,0,,,,,-31.79,-35.31,0.94,0,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,14,1.431,1.444,1.478,585.73,707.52,7.87,14.52,1.64,0.02,,0,0,,,,,-35.31,-43.12,0.59,619.56,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_1.d ,15,1.478,1.493,1.506,553.66,507.03,5.64,13.73,1.18,0.015,,0,270.44,,,,,-43.12,-47.75,0.97,676.97,,,  ,248.9689,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_2.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_2.d ,1,0.891,1.008,1.462,17555.03,126835.28,100,100,100,0.571,,1345.17,0,296.52,0,,17791.09,,,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_3.d, -ESI EIC(87.0082) Scan Frag=175.0V sds_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_3.d ,1,0.843,0.869,0.929,883.72,2130.38,1.1,4.04,1.09,0.048,,850.51,0,,,,,816,306,0.27,890.93,,,  ,248.9689,,,,,,
D:\Projects\Marchand\Data\Carothers\240220_mod3\sds_neg_3.d ,2,0.932,1.004,1.425,21854.36,194199.37,100,100,98.91,0.493,,953.44,0,,,,,306,0,,22115.65,,,MM,,,,,M,,
